gender,birth,marriage,religion,income,code_job,code_region
1,2009,0,1,9999,NA,3
2,1957,3,1,9999,952,3
2,1949,2,1,9999,721,3
1,1955,1,1,9999,159,3
2,1954,1,2,9999,441,3
1,1985,3,2,193,313,3
2,1925,2,2,9999,NA,3
2,2010,0,2,9999,NA,3
1,1945,1,1,117.8,942,3
2,1951,1,1,9999,NA,3
2,1977,5,1,250,312,3
1,1974,1,2,267.6,854,3
2,1943,2,1,9999,NA,3
2,1977,1,2,176,247,3
1,2006,0,2,9999,NA,3
2,2011,0,2,9999,NA,3
1,1962,1,1,9999,873,3
2,1966,1,1,151.5,930,3
2,1989,5,1,118.9,313,3
1,1991,5,1,9999,NA,3
1,1949,3,2,9999,875,3
2,1929,2,2,9999,NA,3
2,1959,1,1,9999,821,3
1,1982,5,2,9999,NA,3
1,1986,5,2,9999,821,3
1,1955,1,2,9999,821,3
2,1952,2,1,9999,NA,3
1,1981,5,1,9999,NA,3
2,1938,2,1,9999,NA,3
1,1936,1,1,9999,NA,3
2,1941,1,1,9999,NA,3
1,1935,3,1,9999,NA,3
2,1957,2,2,9999,NA,3
1,1938,1,1,9999,NA,3
2,1942,1,1,9999,611,3
1,1937,1,2,9999,611,3
2,1938,1,2,9999,611,3
1,1956,1,2,9999,141,2
2,1956,1,2,9999,NA,2
2,1946,2,1,54,952,3
1,1943,1,1,9999,611,3
2,1948,1,1,9999,611,3
1,1941,4,2,9999,611,3
1,1935,1,1,9999,611,3
2,1940,1,1,9999,611,3
1,1938,1,2,9999,NA,3
2,1944,1,2,9999,NA,3
1,1937,1,1,9999,611,3
2,1945,1,1,9999,611,3
1,1974,5,1,250,854,3
2,1935,2,1,9999,NA,3
2,1925,2,1,9999,NA,3
1,1930,2,1,9999,NA,3
2,1959,3,1,9999,910,4
1,2007,0,2,9999,NA,4
1,1935,2,2,9999,NA,4
1,1965,1,1,350,892,4
2,1968,1,1,125,930,4
2,1990,5,1,171.6,245,4
2,1957,3,1,9999,429,4
2,1997,0,2,9999,NA,4
1,1933,2,2,9999,NA,4
2,1934,2,1,9999,NA,4
1,1956,3,2,9999,NA,4
1,1939,2,2,9999,NA,4
1,1970,1,2,276.6,892,4
2,1970,1,2,92,930,4
1,1996,5,2,9999,NA,4
1,1998,0,2,9999,NA,4
2,1969,3,1,9999,NA,4
2,1998,0,1,9999,NA,4
2,1955,2,1,9999,NA,4
1,1947,1,1,9999,530,4
2,1954,1,1,9999,530,4
1,1979,1,2,9999,922,4
2,1907,2,1,9999,NA,4
2,1979,1,2,9999,NA,4
1,2007,0,2,9999,NA,4
2,2013,0,2,9999,NA,4
1,1955,1,2,9999,422,4
2,1960,1,2,9999,429,4
2,1982,1,2,77,999,4
2,1985,5,2,160.8,313,4
2,1936,2,2,9999,941,4
1,1981,1,2,217,855,4
1,1959,1,2,225.7,891,4
2,1961,1,2,110.4,930,4
2,1984,5,2,9999,285,1
1,1961,1,2,630.8,252,4
2,1967,1,2,585.8,252,4
2,1994,5,2,9999,NA,4
1,2001,0,2,9999,NA,4
2,1968,2,1,153.5,941,4
2,1997,0,1,9999,NA,4
2,2001,0,1,9999,NA,4
2,2001,0,1,9999,NA,4
1,1939,1,2,9999,NA,4
2,1946,1,2,9999,NA,4
2,1928,2,2,9999,NA,4
2,1967,3,1,200,247,4
2,1999,0,1,9999,NA,4
1,2001,0,1,9999,NA,4
2,1939,2,1,9999,NA,4
2,1939,2,1,9999,NA,4
2,1935,2,2,9999,NA,4
1,1958,1,2,9999,274,4
2,1968,1,2,125,399,4
1,1989,5,2,9999,NA,4
2,1993,5,2,9999,NA,4
1,1962,1,1,9999,NA,4
2,1963,1,1,9999,NA,4
2,1992,5,1,24,442,4
1,1936,2,2,9999,613,4
1,1940,1,2,9999,611,4
2,1948,1,2,9999,611,4
1,1953,1,1,100,141,4
2,1956,1,1,9999,NA,4
1,1963,1,2,470,311,4
2,1969,1,2,427.1,311,4
1,1995,5,2,9999,NA,4
2,1997,0,2,9999,NA,4
1,1930,1,1,9999,NA,4
2,1931,1,1,9999,NA,4
2,1983,1,2,9999,NA,4
1,1984,5,1,9999,NA,4
1,1956,3,1,9999,NA,4
1,1979,1,2,613.3,231,4
2,2010,0,2,9999,NA,4
2,1935,2,1,9999,NA,4
2,1952,2,2,9999,NA,4
1,1933,1,2,9999,NA,4
2,1939,1,2,9999,NA,4
1,1942,1,2,9999,NA,4
2,1946,1,2,9999,NA,4
1,1935,1,2,9999,NA,4
2,1940,1,1,9999,NA,4
1,1971,1,1,374.58,752,5
2,1973,1,2,9999,NA,5
2,2010,0,2,9999,NA,5
1,1967,1,2,334.3,141,4
2,1971,1,2,107,930,4
2,2003,0,2,9999,NA,4
1,1975,3,2,338.3,311,4
1,2006,0,2,9999,NA,4
1,1933,2,2,9999,NA,4
1,1980,1,1,246.6,252,3
2,1958,2,1,9999,NA,4
2,1981,1,1,238.7,247,3
1,2012,0,1,9999,NA,4
1,1968,1,1,263,312,4
2,1969,1,1,9999,NA,4
2,1996,5,1,9999,NA,4
1,2000,0,1,9999,NA,4
2,1941,2,1,9999,NA,4
2,1933,2,1,9999,NA,4
1,1934,1,1,9999,NA,4
2,1937,1,1,9999,NA,4
2,1936,2,1,9999,NA,4
2,1972,3,2,120,530,4
2,1998,0,2,9999,NA,4
2,1939,2,1,9999,NA,4
2,1933,2,1,9999,NA,4
1,1970,1,2,9999,231,4
2,1973,1,2,9999,NA,4
1,2003,0,2,9999,NA,4
1,2003,0,2,9999,NA,4
2,2009,0,2,9999,NA,4
1,1958,1,2,130,873,4
2,1964,1,2,9999,NA,4
2,1993,5,2,9999,NA,4
2,1955,3,1,9999,952,4
1,1952,1,1,170.4,930,4
2,1953,1,1,9999,NA,4
1,1979,1,2,255.4,442,4
2,1980,1,2,9999,NA,4
2,2008,0,2,9999,NA,4
1,2013,0,2,9999,NA,4
1,1945,1,1,154.4,941,4
2,1947,1,1,9999,NA,4
1,1945,2,2,70,873,4
1,1958,1,1,150.4,762,4
2,1961,1,1,9999,422,4
2,1992,5,1,9999,NA,4
1,1985,5,1,9999,NA,4
1,1948,5,2,9999,NA,4
2,1933,2,1,9999,NA,4
2,1928,2,2,9999,NA,4
1,1940,1,1,9999,NA,4
2,1942,1,1,9999,NA,4
1,1938,1,1,20,999,4
2,1941,1,1,9999,NA,4
1,1955,1,1,9999,952,4
2,1958,1,1,9999,441,4
1,1986,5,2,9999,NA,4
1,1992,5,2,9999,NA,4
2,1943,1,1,20,941,4
2,1935,2,1,9999,NA,3
1,1935,2,2,9999,NA,4
2,1933,6,2,9999,NA,4
1,1936,1,1,9999,NA,4
2,1939,1,1,9999,NA,4
1,1967,1,1,150,873,4
2,1972,1,1,136.6,259,4
2,1999,0,1,9999,NA,4
2,1954,2,2,9999,442,4
2,1984,1,2,9999,NA,4
2,1986,1,2,250,320,4
1,1982,1,2,163,399,4
1,1952,1,1,165.8,941,4
2,1961,1,1,117,922,4
1,1949,3,1,9999,NA,4
2,1949,2,1,20,952,4
2,1945,2,2,9999,NA,4
1,1932,1,1,25,941,4
2,1938,1,1,20,941,4
2,1940,2,1,9999,NA,4
1,1947,1,2,9999,772,4
2,1952,1,2,9999,NA,4
1,1967,3,2,9999,NA,4
1,2003,0,2,9999,NA,4
2,1933,2,1,9999,NA,4
2,1981,1,2,9999,530,4
1,1980,1,2,282,751,4
1,2007,0,2,9999,NA,4
2,2010,0,2,9999,NA,4
2,1981,5,2,9999,422,4
1,1974,1,2,9999,NA,4
2,1977,1,2,183.3,254,4
2,2008,0,2,9999,NA,4
1,1951,1,1,9999,873,4
2,1956,1,1,9999,952,4
2,1982,5,2,183.3,253,4
1,1986,5,2,9999,NA,4
1,1966,1,2,250,922,4
2,1972,1,2,9999,521,4
1,1995,5,2,9999,NA,4
1,1953,1,2,9999,611,4
2,1954,1,1,40,248,4
2,1980,5,1,200,223,4
1,1969,1,2,265.8,941,4
2,1991,5,2,9999,NA,4
2,1995,5,2,9999,NA,4
2,1965,1,2,510,510,4
1,1936,1,2,9999,NA,4
2,1941,1,2,9999,NA,4
1,1972,5,2,9999,NA,4
2,1969,1,2,9999,999,4
2,1998,0,2,9999,NA,4
2,1999,0,2,9999,NA,4
1,1968,1,2,9999,999,4
1,1965,1,2,9999,441,4
2,1966,1,2,9999,442,4
1,1989,5,2,9999,NA,4
2,1992,5,2,140,399,4
1,2004,0,2,9999,NA,4
1,1968,3,2,155,773,4
1,1941,1,1,9999,422,4
2,1945,1,1,9999,NA,4
1,1971,1,2,500,510,2
2,1976,1,2,9999,NA,2
2,2004,0,2,9999,NA,2
2,2011,0,2,9999,NA,2
1,1946,1,1,9999,NA,4
2,1950,1,1,9999,NA,4
1,1971,5,1,416.6,221,4
1,1973,1,2,369.9,233,4
2,1982,1,2,9999,NA,4
1,2011,0,2,9999,NA,4
2,2013,0,2,9999,NA,4
2,1930,2,1,9999,NA,4
2,1933,2,1,9999,530,4
1,1972,5,1,175,773,4
1,1944,1,1,9999,NA,4
2,1954,1,1,9999,NA,4
1,1953,1,1,9999,NA,4
2,1947,1,1,9999,NA,4
2,1981,5,1,120,254,4
1,1954,1,2,9999,NA,4
2,1960,1,2,9999,NA,4
2,1987,5,2,60,259,4
1,1967,1,2,9999,773,4
2,1969,1,2,9999,NA,4
2,1998,0,2,9999,NA,4
1,2004,0,2,9999,NA,4
1,1960,3,2,250,942,4
1,1987,5,2,9999,NA,4
1,1990,5,2,9999,NA,4
2,1939,2,2,9999,NA,4
1,1961,1,1,9999,910,2
2,1967,1,1,165.2,441,2
1,1956,1,2,9999,NA,4
2,1956,1,2,9999,NA,4
2,1991,5,2,9999,NA,4
1,1944,1,1,9999,NA,4
2,1944,1,1,9999,NA,4
1,1966,5,1,9999,921,4
2,1935,2,2,9999,NA,4
2,1939,2,1,9999,NA,4
1,1931,1,1,9999,NA,4
2,1929,1,1,9999,NA,4
1,1943,2,1,9999,NA,4
2,1975,5,1,9999,NA,4
1,1965,1,2,9999,NA,4
2,1966,1,2,158.3,930,4
2,1989,1,2,230,832,4
2,1998,0,2,9999,NA,4
1,1955,1,1,9999,612,4
2,1955,1,1,150,510,4
2,1984,1,1,9999,NA,4
1,1993,5,1,9999,NA,4
1,1981,1,1,9999,442,4
1,1957,1,2,100,942,4
2,1962,1,2,80,941,4
1,1948,1,1,9999,NA,4
2,1953,1,1,9999,NA,4
1,1942,1,2,9999,NA,4
2,1933,1,2,9999,NA,4
2,1939,2,2,9999,NA,4
1,1960,1,2,150,941,4
2,1969,1,2,9999,NA,4
1,1962,1,1,9999,899,4
2,1966,1,1,9999,521,4
1,1990,5,1,30,441,4
1,1972,1,2,9999,753,4
2,1973,1,1,9999,NA,4
2,2003,0,1,9999,NA,4
2,2005,0,1,9999,NA,4
2,2007,0,1,9999,NA,4
2,2008,0,1,9999,NA,4
2,2011,0,1,9999,NA,4
1,1955,5,2,65,941,4
1,1954,1,2,9999,NA,4
2,1948,1,2,9999,NA,4
1,1943,1,1,9999,NA,4
2,1950,1,1,9999,NA,4
1,1945,1,1,20,941,4
2,1941,1,1,9999,NA,4
1,1949,1,2,9999,611,4
2,1953,1,2,9999,NA,4
1,1978,5,2,210,239,4
2,1921,2,2,9999,NA,4
1,1969,3,2,9999,611,4
2,2003,0,2,9999,NA,4
1,1934,1,1,9999,NA,2
2,1939,1,2,9999,NA,2
1,1967,5,2,60,999,2
1,1947,1,2,9999,NA,4
2,1955,1,2,9999,NA,4
1,1937,1,2,9999,NA,4
2,1939,1,2,9999,NA,4
1,1998,0,2,9999,NA,4
1,1970,1,1,150,330,4
2,1973,1,1,9999,NA,4
2,2001,0,1,9999,NA,4
2,2008,0,1,9999,NA,4
1,1976,1,2,292,312,4
2,1977,1,2,9999,422,4
2,2004,0,2,9999,NA,4
2,2007,0,2,9999,NA,4
1,2009,0,2,9999,NA,4
1,1940,1,2,9999,NA,4
2,1956,1,2,9999,NA,4
1,1974,1,2,396.7,312,4
2,1984,1,2,216.7,311,4
2,1974,1,1,9999,NA,4
2,2012,0,1,9999,NA,4
1,1963,1,2,393.3,312,4
2,1966,1,1,9999,NA,4
2,1991,5,2,9999,NA,4
2,1952,1,2,9999,NA,4
1,1946,1,2,140,873,4
2,1935,2,1,9999,NA,4
1,1937,1,2,9999,NA,4
2,1940,1,2,9999,NA,4
2,1941,3,1,9999,NA,4
2,1935,3,1,9999,NA,4
2,1952,2,2,9999,421,4
1,1976,5,2,9999,910,4
2,1946,1,1,20,259,4
1,1943,1,1,20,392,4
2,1963,1,1,9999,NA,4
2,1989,5,1,9999,NA,4
1,1996,5,1,9999,NA,4
1,1962,1,1,1678.7,120,4
1,1949,1,2,9999,NA,4
2,1956,1,1,134.6,442,4
2,1981,1,1,9999,NA,4
2,1983,1,1,413.2,252,4
1,1981,1,2,299.5,841,4
1,2011,0,2,9999,NA,4
1,1976,1,1,9999,741,4
1,2012,0,1,9999,NA,4
2,2013,0,2,9999,NA,4
1,1960,1,1,9999,NA,4
2,1959,1,1,9999,NA,4
1,1998,0,1,9999,NA,4
2,1964,2,1,160,314,4
1,1988,5,1,172,236,4
1,1989,5,1,160,930,4
1,1939,1,1,9999,NA,4
2,1943,1,1,9999,NA,4
1,1942,1,1,20,999,4
2,1943,1,1,20,442,4
2,1938,2,2,9999,NA,4
1,1988,5,2,232.5,510,4
2,1940,2,1,9999,NA,4
2,1951,1,2,9999,722,4
1,1945,1,2,9999,NA,4
1,1979,5,2,1250,241,4
1,1940,1,2,9999,NA,4
2,1945,1,2,9999,NA,4
1,1931,1,1,9999,NA,4
2,1933,1,1,9999,NA,4
1,1973,1,2,9999,910,4
2,1976,1,2,9999,930,4
2,2000,0,2,9999,NA,4
1,2005,0,2,9999,NA,4
2,2009,0,2,9999,NA,4
1,1942,1,1,9999,510,4
2,1942,1,1,54.4,951,4
1,1948,1,1,90.7,941,4
2,1950,1,1,9999,NA,4
1,1981,5,2,188.75,930,4
1,1981,1,1,9999,NA,4
2,1987,1,1,9999,NA,4
1,2010,0,1,9999,NA,4
1,2013,0,1,9999,NA,4
1,1930,1,1,9999,NA,4
2,1938,1,1,9999,NA,4
1,1992,5,1,9999,NA,4
2,1962,4,1,153,521,2
1,1988,5,1,9999,NA,2
1,1989,5,1,9999,NA,2
1,1938,2,1,9999,NA,4
2,1932,2,2,9999,NA,4
2,1936,2,1,9999,NA,4
1,1944,1,2,9999,NA,4
2,1951,1,2,9999,NA,4
1,1942,1,2,9999,942,4
2,1947,1,2,9999,NA,4
2,1951,1,2,9999,NA,4
1,1948,1,2,9999,NA,4
2,1937,2,1,9999,NA,4
1,1965,1,1,9999,141,4
2,1968,1,1,206.7,530,4
1,1998,0,1,9999,NA,4
1,1967,5,2,9999,NA,4
2,1960,3,2,9999,NA,4
1,1943,3,1,9999,NA,4
1,1933,1,2,9999,NA,4
2,1932,1,2,9999,NA,4
1,1940,1,2,9999,NA,4
2,1944,1,2,9999,NA,4
1,1936,1,1,9999,NA,4
2,1942,1,1,9999,NA,4
2,1956,1,2,9999,NA,4
1,1984,5,2,99,999,4
1,1951,1,2,9999,NA,4
2,1959,1,1,9999,930,4
1,1978,5,2,207.5,761,4
2,1962,1,2,98,941,4
1,1961,1,2,9999,NA,4
2,1987,5,2,146.6,313,4
2,1965,1,1,9999,NA,4
1,1963,1,1,9999,NA,4
2,1989,5,2,9999,NA,4
2,1958,1,2,9999,952,4
1,1959,1,2,9999,NA,4
2,1993,5,2,9999,999,4
1,1996,5,2,9999,NA,4
1,1966,1,2,9999,910,4
2,1967,1,2,9999,NA,4
2,1995,5,2,9999,NA,4
1,1997,0,2,9999,NA,4
2,2003,0,2,9999,NA,4
2,1946,2,1,9999,NA,4
1,1974,1,2,9999,NA,4
2,1977,1,2,9999,NA,4
1,2005,0,1,9999,NA,4
2,1978,5,1,9999,NA,4
1,1957,1,1,510,774,4
2,1961,1,1,9999,611,4
1,1937,1,1,9999,611,4
2,1944,1,1,9999,611,4
2,1940,2,2,9999,NA,4
2,1939,3,1,9999,NA,4
1,1937,1,2,9999,NA,4
2,1943,1,2,9999,NA,4
1,1943,1,1,9999,NA,4
2,1951,1,1,9999,NA,4
1,1936,1,2,9999,NA,4
2,1935,1,2,9999,611,4
1,1944,1,1,9999,611,4
2,1955,1,1,9999,611,4
1,1937,1,1,9999,611,4
2,1937,1,1,9999,611,4
1,1951,1,1,9999,NA,4
2,1961,1,1,10,722,4
1,1948,1,1,9999,611,4
2,1949,1,1,9999,611,4
1,1979,5,1,478,780,3
1,1939,1,1,9999,611,4
2,1942,1,1,9999,NA,4
2,1935,2,1,9999,NA,4
1,1972,1,2,285.3,799,4
2,1986,5,1,258.4,930,4
2,1990,1,2,107,930,4
2,2011,0,2,9999,NA,4
1,1985,5,1,200,411,4
1,1940,1,1,9999,NA,4
2,1943,1,1,9999,611,4
1,1970,3,1,131.7,922,4
2,1978,5,1,9999,NA,4
1,1963,1,2,210,510,4
2,1970,1,2,9999,NA,4
1,1996,5,2,9999,NA,4
1,1997,0,2,9999,NA,4
1,1960,1,2,250,855,4
1,1991,5,2,110,864,4
2,1938,2,2,9999,NA,2
2,1977,1,2,70,855,4
1,2007,0,2,9999,NA,4
1,1937,1,1,9999,611,4
2,1943,1,1,9999,611,4
1,1968,1,1,541.7,312,4
2,1969,1,1,83.3,432,4
1,1997,0,1,9999,NA,4
2,2002,0,1,9999,NA,4
1,1961,1,1,9999,822,4
2,1965,1,1,9999,822,4
1,1993,5,1,9999,NA,4
1,1950,1,1,9999,152,4
2,1955,1,1,9999,152,4
1,1981,5,1,200,510,4
1,1970,1,2,609,312,4
2,1976,1,2,192.3,313,4
1,2001,0,2,9999,NA,4
1,2003,0,2,9999,NA,4
2,2007,0,2,9999,NA,4
1,1964,1,2,9999,510,4
2,1967,1,2,9999,521,4
2,1991,5,2,9999,NA,4
1,1996,5,2,9999,NA,4
1,1967,1,2,916.7,132,4
2,1967,1,2,9999,NA,4
1,1993,5,2,9999,NA,4
1,1997,0,2,9999,NA,4
2,1935,2,2,9999,NA,4
2,1949,2,1,9999,NA,4
2,1971,5,2,9999,NA,4
2,1949,2,2,9999,NA,4
2,1951,2,1,9999,NA,4
1,1977,5,1,212,910,4
1,1977,1,2,9999,521,4
2,1978,1,2,9999,521,4
2,2003,0,2,9999,NA,4
2,2009,0,2,9999,NA,4
2,1939,3,2,9999,NA,4
1,1965,5,2,9999,NA,4
1,1959,1,1,9999,873,4
2,1961,1,1,76,441,4
2,1986,5,1,142,392,4
1,1987,5,1,177,313,4
1,1963,1,1,605.3,239,4
2,1968,1,1,9999,NA,4
1,1995,5,1,9999,NA,4
1,1971,1,2,9999,873,4
2,1971,1,2,9999,NA,4
2,1996,5,2,9999,NA,4
2,2000,0,2,9999,NA,4
2,1947,2,1,9999,NA,4
1,1975,1,2,179,922,4
2,2011,0,2,9999,NA,4
2,1978,1,2,9999,NA,4
2,2010,0,2,9999,NA,4
1,2012,0,2,9999,NA,4
1,1955,1,1,9999,530,4
2,1960,1,1,9999,530,4
2,1980,1,1,9999,NA,4
2,1983,1,1,9999,NA,4
1,1974,1,1,373.3,312,4
2,2009,0,1,9999,NA,4
1,1979,1,1,273.6,854,4
2,2014,0,1,9999,NA,4
1,1965,5,2,9999,NA,4
1,1927,1,1,9999,NA,4
2,1936,1,1,9999,NA,4
2,1967,3,1,90,521,4
2,1995,5,2,110,521,4
1,1949,1,2,9999,611,4
2,1952,1,2,9999,611,4
1,1997,0,2,9999,NA,4
2,1981,1,2,9999,NA,3
1,1980,1,2,230,312,3
2,1988,5,2,9999,NA,4
2,1995,5,2,9999,NA,4
2,2004,0,2,9999,NA,4
2,1962,3,1,9999,NA,4
2,1961,2,2,165,441,4
2,1986,5,2,174.5,313,4
2,1989,5,2,207.5,312,4
1,1991,5,2,9999,NA,4
2,1935,2,1,9999,NA,4
1,1931,1,2,9999,NA,4
2,1937,1,2,9999,NA,4
1,1943,1,2,9999,NA,4
2,1949,1,2,9999,NA,4
1,1976,5,2,212,864,4
1,1959,1,2,337,521,4
2,1964,1,2,9999,NA,4
1,1988,5,2,9999,NA,4
1,1973,1,2,222,741,4
2,1993,1,2,130,930,4
2,1931,2,1,20,941,4
1,1982,1,1,210,330,4
2,1982,1,1,170,252,4
2,2010,0,1,9999,NA,4
1,2011,0,1,9999,NA,4
2,2014,0,1,9999,NA,4
1,1960,1,2,202,863,4
2,1967,1,1,9999,NA,4
1,1947,1,2,219.3,921,4
2,1954,1,1,9999,NA,4
2,1980,1,1,9999,NA,3
1,1978,5,1,292,799,2
1,1980,1,1,230.4,312,3
2,2011,0,1,9999,NA,3
1,1967,1,2,160,921,4
2,1976,1,2,153,399,4
1,2000,0,2,9999,NA,4
2,2004,0,2,9999,NA,4
1,1965,1,1,9999,772,4
2,1965,1,1,170,441,4
2,1993,5,1,200,710,4
1,1994,5,1,9999,NA,4
2,1931,2,1,9999,NA,4
1,1959,3,2,86,953,4
2,1959,3,1,9999,NA,4
1,1953,1,2,9999,999,4
2,1960,1,2,9999,NA,4
1,1960,1,2,9999,772,4
2,1964,1,2,9999,NA,4
1,1986,5,2,250,312,4
2,1988,5,2,9999,NA,4
1,1967,3,2,99,772,4
2,1988,5,2,207,441,4
2,1990,5,2,210,243,4
2,1995,5,2,9999,NA,4
2,1938,3,1,9999,NA,4
2,1969,3,2,9999,NA,4
2,1964,4,1,90,247,4
2,1990,5,1,9999,NA,4
2,1992,5,1,9999,NA,4
1,1994,5,1,9999,NA,4
1,1960,1,1,212,751,4
2,1967,1,1,9999,771,4
2,1986,5,2,503,863,4
1,1997,0,1,9999,NA,4
1,1946,3,2,80,873,4
2,1957,3,1,93,952,4
2,1982,1,1,200,399,4
1,1979,1,1,200,753,4
2,2013,0,1,9999,NA,4
1,1971,1,1,9999,149,4
2,1973,1,1,150,259,4
1,2004,0,1,9999,NA,4
2,2006,0,1,9999,NA,4
2,1965,3,2,194.5,442,4
1,1991,5,2,170,320,4
1,1992,5,2,170,930,4
1,1968,1,2,265.3,741,4
2,1968,1,2,153,941,4
1,1992,5,2,9999,NA,4
1,1997,0,2,9999,NA,4
1,1952,1,1,165,314,4
2,1954,1,1,9999,NA,4
1,1978,1,2,521.7,312,2
2,1981,1,2,9999,NA,4
2,1978,1,2,9999,NA,2
1,1980,1,2,373.3,312,4
2,2010,0,2,9999,NA,2
2,2011,0,2,9999,NA,2
1,2012,0,2,9999,NA,4
1,2014,0,2,9999,NA,2
1,1936,1,1,9999,NA,4
2,1940,1,1,9999,NA,4
1,1951,1,1,134.5,930,4
2,1959,1,1,35.8,999,4
2,1946,2,2,20,941,4
1,1975,5,2,385,313,4
2,1958,2,2,9999,NA,4
2,1979,3,2,159,952,4
2,2001,0,2,9999,NA,4
2,2004,0,2,9999,NA,4
1,1960,1,1,415,762,4
2,1959,1,1,113.7,952,4
2,1989,5,1,80,254,4
1,1938,1,1,9999,NA,4
2,1943,1,1,9999,NA,4
2,1996,5,2,9999,NA,4
1,1997,0,2,9999,NA,4
1,1944,1,1,9999,611,4
2,1949,1,1,9999,611,4
1,1939,1,1,9999,274,4
2,1945,1,1,9999,NA,4
2,1974,5,1,9999,NA,4
2,1976,5,1,109.1,399,4
1,1953,3,2,9999,611,4
2,1943,2,1,9999,611,4
1,1976,1,2,267.2,999,4
2,1981,1,2,9999,NA,4
2,2011,0,2,9999,NA,4
2,2013,0,2,9999,NA,4
2,1950,2,1,120,930,4
1,1973,1,2,9999,NA,4
2,1979,1,2,236.2,799,4
2,2003,0,2,9999,NA,4
2,1948,2,1,9999,NA,4
1,1969,5,2,9999,NA,4
1,2009,0,2,9999,NA,4
1,1954,1,1,9999,611,4
2,1959,1,1,94.8,442,4
1,1984,5,2,271.9,930,4
1,1927,1,1,9999,611,4
2,1935,1,1,9999,611,4
1,1922,2,2,9999,NA,4
1,1935,1,2,9999,611,4
2,1939,1,2,9999,611,4
2,1936,2,2,9999,NA,4
1,1930,1,2,9999,NA,4
2,1932,1,2,9999,NA,4
1,1960,3,1,9999,NA,4
2,1926,2,1,9999,NA,4
1,1935,1,2,9999,611,4
2,1935,1,2,9999,611,4
2,1935,2,2,9999,NA,4
1,1942,1,2,9999,NA,2
2,1950,1,2,9999,NA,2
1,1958,1,1,667,132,4
2,1961,1,1,9999,NA,4
2,1990,5,1,150,247,4
2,1992,5,1,9999,NA,4
1,1967,1,2,472.5,311,4
2,1965,1,2,215.3,930,4
1,1989,5,2,9999,NA,4
1,1992,5,2,9999,NA,4
1,1942,1,2,9999,NA,4
2,1944,1,2,9999,NA,4
1,1958,1,1,389.8,873,4
2,1961,1,1,9999,611,4
2,2001,0,1,9999,NA,4
2,1953,2,2,9999,NA,4
2,1951,2,1,57.8,991,4
1,1952,1,2,287,875,4
2,1952,1,1,140.5,421,4
2,1984,5,1,190,521,4
1,1982,5,1,230,254,4
2,1946,2,1,9999,NA,4
1,1944,1,2,9999,NA,4
2,1949,1,2,9999,NA,4
1,1954,1,1,270,921,4
2,1959,1,1,9999,NA,4
1,1924,1,1,9999,NA,4
2,1933,1,1,9999,NA,4
1,1965,5,1,9999,NA,4
1,1947,1,1,9999,611,4
2,1949,1,1,9999,611,4
1,1963,1,1,708.3,852,4
2,1965,1,1,9999,NA,4
1,1993,5,1,9999,NA,4
1,1968,5,1,9999,NA,4
2,1928,2,1,9999,NA,4
1,1961,1,2,166.7,922,4
2,1961,1,2,9999,441,4
2,1983,5,2,9999,NA,4
2,1989,5,2,161.1,422,4
2,1966,1,1,9999,248,4
1,1969,1,1,9999,248,4
2,2005,0,1,9999,NA,4
1,2008,0,1,9999,NA,4
1,1933,1,1,9999,NA,4
2,1935,1,1,9999,NA,4
2,1923,2,1,9999,NA,4
2,1979,1,1,9999,NA,5
2,2007,0,1,9999,NA,5
1,1974,1,1,490.4,149,5
1,1977,1,2,458.3,1011,4
2,1976,1,1,9999,259,4
2,2004,0,1,9999,NA,4
1,2006,0,1,9999,NA,4
1,2010,0,1,9999,NA,4
1,1973,1,1,382.5,411,2
2,1973,1,1,183,530,2
1,2004,0,1,9999,NA,2
1,2006,0,1,9999,NA,2
1,2008,0,1,9999,NA,2
1,1975,1,2,507.5,411,2
2,1977,1,2,9999,NA,2
2,2001,0,2,9999,NA,2
1,2003,0,2,9999,NA,2
1,1962,1,1,530,237,2
2,1967,1,1,9999,NA,2
1,1987,5,1,9999,NA,2
1,1989,5,1,9999,NA,2
2,1997,0,1,9999,NA,2
1,1943,1,2,85,941,2
2,1950,1,2,9999,NA,2
1,1953,5,2,9999,NA,2
1,1970,1,2,446.7,237,2
2,1973,1,2,160,247,2
1,2000,0,2,9999,NA,2
1,2002,0,2,9999,NA,2
2,2010,0,2,9999,NA,2
1,1968,1,2,520,411,2
2,1970,1,2,150,259,2
1,1998,0,2,9999,NA,2
2,2004,0,2,9999,NA,2
1,1968,1,1,523.3,311,2
2,1971,1,1,120,254,2
2,2000,0,1,9999,NA,2
2,2004,0,1,9999,NA,2
1,1970,1,2,603.5,153,2
2,1972,1,2,9999,NA,2
1,1998,0,2,9999,NA,2
2,2000,0,2,9999,NA,2
1,1961,1,1,575,411,2
2,1966,1,1,141.7,951,2
1,1991,5,2,9999,NA,2
2,1994,5,1,9999,NA,2
2,1997,0,1,9999,NA,2
1,1981,5,2,263.6,431,2
1,1957,1,2,9999,442,2
2,1980,1,2,180,313,2
2,1982,5,2,9999,NA,2
2,1963,1,2,9999,441,2
1,1986,5,2,266.6,761,2
1,1949,3,2,9999,873,2
1,1966,1,1,352.5,312,2
2,1971,1,1,404.5,399,2
1,1996,5,1,9999,NA,2
2,1997,0,1,9999,NA,2
2,2001,0,1,9999,NA,2
1,1973,3,2,9999,222,2
1,2000,0,2,9999,NA,2
2,2004,0,2,9999,NA,2
